* 46427 0 600 0
* 46732 240 90 0
* 46871 660 94 0
* 46906 720 200 0
* 46921 600 360 0
* 46936 0 300 0
* 46936 960 120 0
* 46940 600 60 0
* 46942 510 80 0
* 46943 210 90 0
* 46946 180 60 0
* 46968 0 480 0
* 46972 1200 339 0
* 46973 1080 120 0
* 46974 600 600 0
* 46975 0 300 0
* 47006 540 60 0
* 47042 600 160 0
* 47043 240 120 0
* 47043 480 60 0
* 47084 780 120 0
* 47085 0 120 0
* 47133 1140 60 0
* 47197 750 60 0
* 47258 780 60 0
* 47259 720 313 0
* 47264 0 360 0
* 47265 0 60 0
* 47270 360 121 0
* 47278 0 480 0
* 47393 600 240 0
* 47414 840 60 0
* 47442	0	300	0
* 47445	0	300	0
* 47445	1080	120	0
* 47448	1140	60	0
* 47449	540	60	0
* 47449	900	300	0
* 47468 600 600 0
* 47481	0	180	0
* 47482	840	60	0
* 47484	0	120	0
* 47484	960	120	0
* 47485	120	120	0
* 47542 840 240 0
* 47545 450 349 0
* 47546 0 180 0
* 47546 600 120 0
* 47557 240 240 0
* 47571 0 90 0
* 47571 1140 90 0
* 47572 0 240 0
* 47584 1020 48 0
* 47587 60 40 0
* 47588 540 120 0
* 47617 600 600 0
* 47618 780 240 0
* 47620 360 60 0
* 47693 600 240 0
* 47697 1050 153 0
* 47697 675 20 0
* 47727 0 150 0
* 47747 0 112 0
* 47762 240 120 0
* 47830 570 20 0
* 48178 530 139 0
* 48191	0	60	0
* 48193	900	60	0
* 48302	0	30	0
* 48302	240	90	0
* 48305	480	120	0
* 48306	30	30	0
* 48307	120	30	0
* 48410 375 37 0
* 48479 1050 19 0
* 48504 0 240 0
* 48504 420 120 0
* 48519 45 45 0
* 48519 510 14 0
* 48636 0 480 0
* 48656 515 7 0
* 48668 110 20 0
* 48813 0 60 0
* 48848	930	30	0
* 48849	600	60	0
* 48853 0 180 0
* 48959 960 242 0
* 48961 0 480 0
* 49055 0 420 0
* 49091 0 360 0
* 49091 660 60 0
* 49092 540 60 0
* 49093 540 180 0
* 49136 0 480 0
* 49137 615 30 0
* 49138 600 602 0
* 49164 0 120 0
* 49193 660 240 0
* 49194 900 303 0
* 49265 720 60 0
* 49265 960 112 0
* 49350 840 90 0
* 49382 0 540 0
* 49458 540 60 0
* 49493 1020 105 0
* 49515 360 120 0
* 49515 570 35 0
* 49549 0 570 0
* 49551 960 120 0
* 49552 480 723 0
* 49554 0 180 0
* 49554 1170 33 0
* 49554 480 330 0
* 49554 870 180 0
* 49555 0 120 0
* 49632 810 60 0
* 49633 0 60 0
* 49700 60 60 0
* 49701 600 166 0
* 49732 1140 63 0
* 49791 720 483 0
* 49796 300 60 0
* 49812 780 360 0
* 49847 480 900 0
* 49847 570 66 0
* 49849 360 900  0
* 49849 480 723 0
* 49865 1060 60 0
* 49873 1080 130 0
* 49875 300 120 0
* 49967 210 180 0
* 49967 960 180 0
* 50001 1020 74 0
* 50031 0 300 0
* 50110 1200 232 0
* 50112 750 60 0
* 50130 2130 90 0
* 50130 2310 60 0
* 50131 480 540 0
* 50157 0 1200 0
* 50179 990 102 0
* 50210 720 900 0
* 50224 240 210 0
* 50226 600 603 0
* 50227 360 480 0
* 50228 120 660 0
* 50246 480 121 0
* 50308 0 60 0
* 50409 0 120 0
* 50469 0 60 0
* 50469 0 60.0 0
* 50485 0 600 0
* 50486 1020 900 0
* 50498 690 510 0
* 50499 0 660 0
* 50917 0 60 0
* 50937 660 120 0
* 50990 0 120 0
* 50991 1080 123 0
* 50994 510 227 0
* 51016 420 60 0
* 51018 850 10 0
* 51020 465 5 0
* 51020 900 303 0
* 51062 900 107 0
* 51063 0 60 0
* 51065 1070 20 0
* 51065 980 10 0
* 51112 0 60 0
* 51115 300 300 0
* 51125 1010 10 0
* 51126 840 363 0
* 51145 300 309 0
* 51171 0 60 0
* 51186 1050 30 0
* 51186 750 150 0
* 51224 150 330 0
* 51225 720 360 0
* 51226 0 420 0
* 51227 720 483 0
* 51263 270 60 0
* 51267 990 60 0
* 51288 420 180 0
* 51311 120 60 0
* 51313 780 423 0
* 51315 0 120 0
* 51337 0 240 0
* 51337 1080 122 0
* 51339 480 120 0
* 51359 480 360 0
* 51363 120 120 0
* 51380 180 300 0
* 51426 240 540 0
* 51428 450 118 0
* 51455 660 480 0
* 51459 0 600 0
* 51473 600 120 0
* 51492 1110 60 0
* 51508 900 300 0
* 51515 960 242 0
* 51517 0 450 0
* 51536 960 243 0
* 51543 0 180 0
* 51544 420 70 0
* 51560 650 40 0
* 51561 1170 32 0
* 51562 780 178 0
* 51572 1050 152 0
* 51589 720 240 0
* 51610 1095 60 0
* 51615 0 480 0
* 51617 600 600 0
* 51628 0 30 0
* 51641 920 283 0
* 51648 300 60 0
* 51648 420 60 0
* 51649 60 60 0
* 51652 1080 60 0
* 51652 840 60 0
* 51653 1140 60 0
* 51661 612 30 0
* 51683 600 300 0
* 51684 0 45 0
* 51685 1170 33 0
* 51687 0 120 0
* 51692 960 60 0
* 51706 960 60 0
* 51708 0 180 0
* 51720 0 30 0
* 51723 570 30 0
* 51729 0 600 0
* 51730 0 60 0
* 51746 480 180 0
* 51747 300 87 0
* 51748 0 240 0
* 51755 1080 120 0
* 51788 0 60 0
* 51788 540 360 0
* 51789 1020 182 0
* 51823 480 60 0
* 51865 0 60 0
* 51878 900 303 0
* 51885 660 543 0
* 51897 540 60 0
* 51899 660 120 0
* 52260 0 780 0
* 52262 1080 120 0
* 52265 0 360 0
* 52268 900 302 0
* 52278 480 60 0
* 52280 360 360 0
* 52303 0 180 0
* 52304 960 240 0
* 52319 960 243 0
* 52325 240 60 0
* 52334 900 240 0
* 52335 240 720 0
* 52336 600 602 0
* 52354 1080 122 0
* 52377 720 240 0
* 52393 0 300 0
* 52400 0 660 0
* 52409	1170	30	0
* 52410	0	30	0
* 52412	930	180	0
* 52413	0	60	0
* 52413	450	90	0
* 52416 870 60 0
* 52421 540 540 0
* 52436 0 60 0
* 52455 0 360 0
* 52517 0 180 0
* 52526	660	30	0
* 52530	30	30	0
* 52532	660	30	0
* 52543 415 35 0
* 52543 970 232 0
* 52554	0	30	0
* 52570 0 60 0
* 52585	0	300	0
* 52594 0 150 0
* 52676 0 600 0
* 52725 180 60 0
* 52725 420 60 0
* 52744 0 240 0
* 52748 660 60 0
* 52767 1080 60 0
* 52903 780 145 0
* 52980 0 600 0
* 53002 660 240 0
* 53088 0 420 0
* 53126 840 362 0
* 53135 0 180 0
* 53173 180 180 0
* 53173 450 90 0
* 53173 630 112 0
* 53176 480 60 0
* 53221 600 117 0
* 53229 0 120 0
* 53338 0 180 0
* 53359 660 542 0
* 53371 660 60 0
* 53459 0 540 0
* 53513 840 360 0
* 53598 1620 123 0
* 53620 0 660 0
* 53648 900 200 0
* 53660 360 840 0
* 53690 0 120 0
* 53707 240 600 0
* 53744 660 540 0
* 53764 0 480 0
* 53764 1140 63 0
* 53767 480 480 0
* 53784 900 300 0
* 53796 240 60 0
* 53798 720 60 0
* 53813 780 420 0
* 53886 370 20 0
* 53889 570 15 0
* 53905 960 60 0
* 53921 60 10 0
* 53952 720 482 0
* 53965 660 120 0
* 53966 840 240 0
* 53967 1020 180 0
* 53967 600 120 0
* 53968 300 300 0
* 53971 270 240 0
* 53985 930 273 0
* 53989 180 570 0
* 54018 790 106 0
* 54025 1020 182 0
* 54030 630 572 0
* 54042 900 300 0
* 54043 480 722 0
* 54044 540 420 0
* 54045 480 722 0
* 54053 540 660 0
* 54055 0 540 0
* 54057 480 720 0
* 54057 540 720 0
* 54061 1140 60 0
* 54065 0 720 0
* 54067 900 300 0
* 54109 0 210 0
* 54125 240 60 0
* 54136 0 630 0
* 54137 0 120 0
* 54142 0 60 0
* 54142 600 602 0
* 54171 540 60 0
* 54201 60 60 0
* 54208 120 300 0
* 54208 660 180 0
* 54209 0 180 0
* 54212 300 30 0
* 54217 0 480 0
* 54220 600 300 0
* 54221 0 480 0
* 54221 1080 122 0
* 54223 600 602 0
* 54225 480 723 0
* 54228 990 30 0
* 54229 840 362 0
* 54246 0 240 0
* 54246 780 300 0
* 54247 360 240 0
* 54257 0 180 0
* 54258 0 600 0
* 54259 720 120 0
* 54263 60 30 0
* 54264 0 600 0
* 54264 1140 62 0
* 54268 0 840 0
* 54289 0 120 0
* 54290 0 60 0
* 54292 0 90 0
* 54314 480 722 0
* 54321 720 663 0
* 54326 720 482 0
* 54354 720 482 0
* 54355 180 30 0
* 54405 0 60 0
* 54405 660 542 0
* 54429 840 362 0
* 54452 120 60 0
* 54502 0 30 0
* 54541 420 480 0
* 54543 120 660 0
* 54545 1140 62 0
* 54545 600 240 0
* 54559 0 120 0
* 54589 780 60 0
* 54616 1080 122 0
* 54618 480 360 0
* 54619 0 240 0
* 54619 600 480 0
* 54635 780 69 0
* 54643 720 482 0
* 54645 1080 122 0
* 54647 0 660 0
* 54647 90 270 0
* 54652 0 120 0
* 54652 480 360 0
* 54652 480 360.0 0
* 54661 540 300 0
* 54665 1020 182 0
* 54667 0 300 0
* 54669 0 540 0
* 54721 960 242 0
* 54731 1170 19 0
* 54731 420 20 0
* 54735 390 90 0
* 54735 570 60 0
* 54741 900 302 0
* 54742 0 180 0
* 54807 210 30 0
* 54819 720 715 0
* 54839 1785 15 0
* 54846 345 30 0
* 54867 780 120 0
* 54884 0 480 0
* 54898 630 30 0
* 54963 570 60 0
* 54964 390 60 0
* 54966 420 60 0
* 54981 0 300 0
* 54982 0 30 0
* 54985 0 60 0
* 54986 0 60 0
* 55039 1320 30 0
* 55039 1500 33 0
* 55039 240 60 0
* 55039 540 60 0
* 55039 780 30 0
* 55046 0 120 0
* 55046 420 30 0
* 55100 660 60 0
* 55125 300 1500 0
* 55125 7 3 0
* 55138 630 1782 0
* 55145 300 180 0
* 55145 600 180 0
* 55145 600 240 0
* 55160 1140 15 0
* 55169 330 30 0
* 55169 540 30 0
* 55169 90 30 0
* 55180 0 60 0
* 55186 360 842 0
* 55187 0 120 0
* 55192 360 120 0
* 55192 390 60 0
* 55192 630 60  0
* 55196 240 780 0
* 55205 0 120 0
* 55207 210 450 0
* 55243 840 362 0
* 55271 150 60 0
* 55276 0   240 0
* 55276 0 120 0
* 55276 660 240 0
* 55276 690 240 0
* 55288 1110 60 0
* 55301 840 60 0
* 55303 0 240 0
* 55303 840 363 0
* 55304 240 240 0
* 55304 960 242 0
* 55312 0 240 0
* 55312 780 120 0
* 55313 0 390 0
* 55314 510 210 0
* 55314 960 150 0
* 55315 0 540 0
* 55316 0 300 0
* 55316 810 300 0
* 55317 960 240 0
* 55325 1140 60 0
* 55325 300 180 0
* 55326 420 60 0
* 55327 0 180 0
* 55328 60 660 0
* 55328 960 240 0
* 55332 420 60 0
* 55344 120 60 0
* 55344 360 60 0
* 55361 975 45 0
* 55370 720 60 0
* 55385 1080 120 0
* 55385 180 720 0
* 55391 1140 62 0
* 55391 480 240 0
* 55392 0 180 0
* 55393 900 180 0
* 55393 960 60 0
* 55409 600 175 0
* 55411 540 32 0
* 55419 480 150 0
* 55421 0   480 0
* 55423 1260 180 0
* 55425 720 900 0
* 55425 780 300 0
* 55426 510 692 0
* 55427 720 420 0
* 55440 360 120 0
* 55440 825 377 0
* 55443 600 602 0
* 55443 840 602.0 0
* 55446 0 60 0
* 55446 360 32 0
* 55452 720 482 0
* 55454 420 782 0
* 55458 360 240 0
* 55458 660 120 0
* 55462 0 600 0
* 55462 0 720 0
* 55463 240 179 0
* 55465 540 660 0
* 55467 0 300 0
* 55489 630 36 0
* 55497 720 900 0
* 55497 840 363 0
* 55499 360 280 0
* 55499 540 500 0
* 55500 0 240 0
* 55500 840 362 0
* 55513 1440 60 0
* 55513 1620 103 0
* 55513 480 60 0
* 55519 0 540 0
* 55519 1080 122 0
* 55520 0 240 0
* 55526 540 240 0
* 55531 0 240 0
* 55537 1080 122 0
* 55537 540 180 0
* 55537 60 210 0
* 55540 900 302 0
* 55542 660 240 0
* 55575 0 45 0
* 55579 0 300 0
* 55579 1080 120 0
* 55579 600 120 0
* 55580 600 602 0
* 55581 480 600 0
* 55582 540 660 0
* 55592 0 480 0
* 55658 630 60 0
* 55693 840 900 0
* 55696 0 120 0
* 55698 1140 60 0
* 55700 1110 93 0
* 55707 480 60 0
* 55714 870 60 0
* 55718 990 60 0
* 55719 525 30 0
* 55731 1080 120 0
* 55731 1080 120.0 0
* 55732 630 60 0
* 55739 660 32 0
* 55740 600 55 0
* 55741 540 900 0
* 55743 300 53 0
* 55744 120 60 0
* 55744 30 60 0
* 55745 1080 60 0
* 55746 720 60 0
* 55750 504 42 0
* 55754 990 30 0
* 55758 720 80 0
* 55759 750 30 0
* 55768 0 60 0
* 55769 708 24 0
* 55775 585 10 0
* 55798 0 60 0
* 55820 600 30 0
* 55825 0 300 0
* 55825 0 720 0
* 55826 840 362 0
* 55826 840 362.0 0
* 55827 540 430 0
* 55827 750 450.0 0
* 55831 0 300 0
* 55849 0 480 0
* 55850 1020 182 0
* 55850 540 120 0
* 55851 0 360 0
* 55852 0 30 0
* 55852 600 120 0
* 55863 0 1 0
* 55864 360 120 0
* 55867 360 842 0
* 55872 660 540 0
* 55877 0 660 0
* 55915 300 129 0
* 55929 0 100 0
* 55942 720 35 0
* 55945 1020 60 0
* 55949 180 60 0
* 55951 360 60 0
* 55952 660 60 0
* 55955 360 240 0
* 55956 540 175 0
* 55967 900 219 0
* 55968 0 720 0
* 55970 0 900 0
* 55972 480 300 0
* 55973 720 75 0
* 55982 0 720 0
* 55987 0 540 0
* 55987 900 300 0
* 55989 300 902 0
* 55992 0 60 0
* 55993 600 120 0
* 55996 330 60 0
* 55996 330 60.0 0
* 56004 210 60 0
* 56013 1110 60 0
* 56015 1000 60 0
* 56020 240 60 0
* 56020 450 39 0
* 56021 240 60 0
* 56028 500 50 0
* 56044 870 90 0
* 56049 0 240 0
* 56056 1080 122 0
* 56056 480 240 0
* 56063 360 842 0
* 56095 240 120 0
* 56111 0 120 0
* 56115 498 90 0
* 56120 480 60 0
* 56131 1110 247 0
* 56131 270 60 0
* 56131 810 60 0
* 56135 960 240 0
* 56136 0 480 0
* 56137 360 840 0
* 56138 0 360 0
* 56138 510 270 0
* 56145 450 60 0
* 56157 450 30 0
* 56157 840 111 0
* 56158 210 30 0
* 56158 660 30 0
* 56188 840 362 0
* 56191 240 120 0
* 56192 480 120 0
* 56193 0 120 0
* 56193 540 120 0
* 56193 960 60 0
* 56195 0 120 0
* 56196 360 30 0
* 56205 570 113 0
* 56226 0 120 0
* 56226 120 30 0
* 56232 1278 15 0
* 56233 0 420 0
* 56238 660 143 0
* 56242 480 125 0
* 56245 480 722 0
* 56304 480 83 0
* 56331 690 90 0
* 56368 576 125 0
* 56373 792 29 0
* 56382 420 60 0
* 56395 60 60 0
* 56428 480 30 0
* 56434 960 240 0
* 56498 260 1 0
* 56499 720 299 0
* 56545 0 120 0
* 56554 660 120 0
* 56587 720 480 0
* 56589 480 518 0
* 56590 0 720 0
* 56597 360 38 0
* 56649 840 360 0
* 56662 840 155 0
* 56683 0 240 0
* 56694 0 360 0
* 56702 0 480 0
* 56705 960 242 0
* 56723 720 240 0
* 56769 360 840 0
* 56787 372 36 0
* 56787 372 36.0 0
* 56808 150 30 0
* 56827 428 1 0
* 56827 90 36 0
* 56838 0 570 0
* 56843 0 900 0
* 56848 450 416 0
* 56855 702 36 0
* 56879 1110 92 0
* 56888 270 60 0
* 56888 420 30 0
* 56888 900 302 0
* 56891 546 39 0
* 56894 510 240 0
* 56911 324 16 0
* 56912 0 240 0
* 56926 78 18 0
* 56957 360 240 0
* 56959 1050 152 0
* 57016 810 30 0
* 57017 138 30 0
* 57023 684 30 0
* 57023 966 30 0
* 57041 600 602 0
* 57050 840 60 0
* 57054 0 60 0
* 57074 300 60 0
* 57126 0 480 0
* 57140 780 422 0
* 57143 900 60 0
* 57147 1140 61 0
* 57147 510 60 0
* 57163 0 480 0
* 57253 120 120 0
* 57278 0 300 0
* 57282 780 240 0
* 57288 0 120 0
* 57294 0 240 0
* 57295 960 240 0
* 57297 0 120 0
* 57297 600 600 0
* 57301 720 480 0
* 57302 0 120 0
* 57309 720 180 0
* 57310 0 300 0
* 57313 0 240 0
* 57319 1080 120 0
* 57326 0 600 0
* 57334 720 420 0
* 57336 900 300 0
* 57337 990 60 0
* 57350 0 60 0
* 57351 150 30 0
* 57353 720 60 0
* 57363 100 40 0
* 57372 0 540 0
* 57376 0 360 0
* 57380 990 30 0
* 57394 0 540 0
* 57396 0 480 0
* 57396 750 10 0
* 57396 810 10 0
* 57397 0 80 0
* 57397 1040 20 0
* 57399 1032 2 0
* 57406 780 60 0
* 57417 0 360 0
* 57417 540 120 0
* 57419 0 180 0
* 57419 600 420 0
* 57430 720 240 0
* 57433 0 180 0
* 57438 660 542 0
* 57439 559 1 0
* 57440 971 1 0
* 57441 299 2 0
* 57444 1080 120 0
* 57444 840 60 0
* 57446 480 240 0
* 57449 540 120 0
* 57449 60 60 0
* 57453 120 60 0
* 57458 1080 120 0
* 57460 450 270 0
* 57460 840 180 0
* 57473 0 180 0
* 57473 840 60 0
* 57708 1320 1080 0
* 57717 0 360 0
* 57719 0 240 0
* 57729 600 120 0
* 57741 480 300 0
* 57743 240 120 0
* 57743 510 120 0
* 57745 960 242 0
* 57746 180 60 0
* 57748 480 73 0
* 57759 120 300 0
* 57761 1020 182 0
* 57765 60 240 0
* 57766 360 420 0
* 57774 480 360 0
* 57784 840 240 0
* 57805 0 60 0
* 57805 240 60 0
* 57806 720 360 0
* 57807 240 60 0
* 57807 360 558 0
* 57809 660 420 0
* 57828 0 300 0
* 57829 300 240 0
* 57830 0 300 0
* 57831 300 88 0
* 57844 480 180 0
* 57854 840 60 0
* 57866 480 240 0
* 57867 60 360 0
* 57871 480 722 0
* 57873 960 242 0
* 57875 1140 62 0
* 57876 0 120 0
* 57879 1140 61 0
* 57880 450 60 0
* 57897 540 60 0
* 57936 0 101 0
* 57937 195 150 0
* 57947 0 360 0
* 57960 840 230 0
* 57968 840 124 0
* 57969 900 302 0
* 57990 960 241 0
* 57994 780 157 0
* 58007 0 120 0
* 58010 690 60 0
* 58024 0 60 0
* 58024 240 60 0
* 58028 0 60 0
* 58029 720 60 0
* 58031 180 30 0
* 58031 585 30 0
* 58034 0 300 0
* 58034 600 60 0
* 58034 990 90 0
* 58035 1050 60 0
* 58035 450 60 0
* 58035 60 60 0
* 58035 630 150 0
* 58037 120 60 0
* 58041 1020 90 0
* 58041 2250 90 0
* 58042 810 120 0
* 58045 180 420 0
* 58045 840 60 0
* 58051 660 80 0
* 58052 120 60 0
* 58054 1050 60 0
* 58058 180 30 0
* 58060 930 60 0
* 58063 60 90 0
* 58064 900 60 0
* 58077 0 480 0
* 58078 930 60 0
* 58079 840 360 0
* 58080 390 90 0
* 58080 570 90 0
* 58081 1050 60 0
* 58102 0 720 0
* 58104 0 60 0
* 58104 420 360 0
* 58105 420 780 0
* 58115 0 180 0
* 58115 300 120 0
* 58117 0 240 0
* 58119 0 240 0
* 58123 465 30 0
* 58124 0 60 0
* 58126 600 240 0
* 58134 0 240 0
* 58136 0 120 0
* 58136 480 60 0
* 58140 1020 60 0
* 58140 585 30 0
* 58152 0 60 0
* 58155 720 60 0
* 58164 0 180 0
* 58166 0 60 0
* 58166 420 60 0
* 58168 0 360 0
* 58169 540 60 0
* 58171 630 60 0
* 58174 1110 90 0
* 58177 1080 120 0
* 58194 960 60 0
* 58198 0 120 0
* 58218 0 120 0
* 58218 390 60 0
* 58218 690 60 0
* 58219 0 180 0
* 58220 600 89 0
* 58220 690 30 0
* 58233 840 60 0
* 58235 540 60 0
* 58237 450 60 0
* 58241 360 30 0
* 58245 0 360 0
* 58247 0 60 0
* 58248 1080 120 0
* 58250 60 60 0
* 58253 1020 180 0
* 58259 720 60 0
* 58267 0 60 0
* 58270 1110 60 0
* 58275 960 148 0
* 58277 0 30 0
* 58277 150 60 0
* 58277 300 60 0
* 58279 1050 30 0
* 58279 300 180 0
* 58279 600 60 0
* 58282 150 90 0
* 58287 0 60 0
* 58288 660 60 0
* 58292 600 600 0
* 58303 0 330 0
* 58317 510 692 0
* 58318 480 722 0
* 58323 900 44 0
* 58327 840 362 0
* 58329 1080 122 0
* 58331 0 360 0
* 58332 720 360 0
* 58356 1140 600 0
* 58356 1140 600 0
* 58375 1080 122 0
* 58377 780 422 0
* 58378 540 420 0
* 58383 780 422 0
* 58384 450 227 0
* 58389 600 60 0
* 58390 210 60 0
* 58399 270 150 0
* 58400 0 480 0
* 58410 1140 62 0
* 58413 1020 182 0
* 58415 300 151 0
* 58417 180 240 0
* 58418 420 180 0
* 58419 990 90 0
* 58427 720 60 0
* 58428 1050 90 0
* 58438 390 90 0
* 58439 960 242 0
* 58444 390 60 0
* 58450 60 90 0
* 58451 300 120 0
* 58451 900 302 0
* 58461 1080 122 0
* 58471 780 422 0
* 58475 0 900 0
* 58476 0 240 0
* 58477 900 302 0
* 58480 0 300 0
* 58481 420 660 0
* 58482 480 722 0
* 58734 780 420 0
* 58735 780 420 0
* 58827 0 600 0
* 58828 510 180 0
* 58828 870 332 0
* 58834 360 840 0
* 58839 0 150 0
* 58844 300 60 0
* 58863 1140 600 0
* 58863 1140 600 0
* 58878 720 482 0
* 58883 780 422 0
* 58891 0 660 0
* 58899 600 602 0
* 58988 1175 27 0
* 59015 600 602 0
* 59019 720 482 0
* 59028 0 480 0
* 59030 60 120 0
* 59057 1020 84 0
* 59103 810 116 0
* 59103 840 400 0
* 59220	120	60	0
* 59220	360	60	0
* 59236 960 240 0
* 59247 0 180 0
* 59247 420 240 0
* 59247 900 300 0
* 59248 0 120 0
* 59252	840	60	0
* 59262 0 390 0
* 59262 180 180 0
* 59264 0 240 0
* 59264 0 300 0
* 59267 660 540 0
* 59267 660 900 0
* 59274 0 180 0
* 59274 840 360 0
* 59287 600 602 0
* 59289 840 900 0
* 59289 960 240 0
* 59292 210 30 0
* 59294 540 900 0
* 59294 600 274 0
* 59301 480 240 0
* 59312	1080	120	0
* 59326 0 300 0
* 59328 720 469 0
* 59329 0 60 0
* 59339 480 30 0
* 59362 780 240 0
* 59363 750 30 0
* 59369 630 19 0
* 59374 780 15 0
* 59386 1140 240 0
* 59386 1190 12 0
* 59395 1140 240 0
* 59398 1050 152 0
* 59402 480 135 0
* 59402 810 90 0
* 59402 960 60 0
* 59404 120 190 0
* 59405	1140	60	0
* 59407 0 30 0
* 59430 720 120 0
* 59430 960 120 0
* 59431 900 240 0
* 59432 300 100 0
