Date,SetID,Tel,RefVal,RefErr,Filter
2014-04-01,1,2,0.731432977349,0.0134928361297,C
2014-04-01,1,2,0.796544062808,0.00796157238534,G
2014-04-01,1,2,0.728793579565,0.00678214368268,R
2014-04-01,2,2,0.821695895375,0.00131153661342,B
2014-04-01,2,2,0.726262689298,0.00899426808115,C
2014-04-01,2,2,0.781402370041,0.00346461217266,G
2014-04-01,2,2,0.716245679133,0.00211266871488,R
2014-04-01,0,3,0.697969396226,0.00174618104664,B
2014-04-01,0,3,0.628785513615,0.0112500571849,C
2014-04-01,0,3,0.67186668609,0.00180055249982,G
2014-04-01,0,3,0.617961026758,0.00325584340837,R
2014-04-01,1,3,0.702653526706,0.00196642670545,B
2014-04-01,1,3,0.634564300133,0.00426651368648,C
2014-04-01,1,3,0.689280514194,0.00305729967057,G
2014-04-01,1,3,0.626600273246,0.00452069837768,R
2014-04-01,2,3,0.694921312929,0.00404590127234,B
2014-04-01,2,3,0.640832888628,0.00483608397174,C
2014-04-01,2,3,0.677322367443,0.00199269087132,G
2014-04-01,2,3,0.61288612011,0.00200377540152,R
2014-04-01,0,4,0.708857323685,0.00214052488961,B
2014-04-01,0,4,0.639361592251,0.0106184272889,C
2014-04-01,0,4,0.69812919171,0.00103204423875,G
2014-04-01,0,4,0.643389266715,0.000857576721238,R
2014-04-01,1,4,0.720301257875,0.00368008029946,B
2014-04-01,1,4,0.6472551805,0.0151063587856,C
2014-04-01,1,4,0.708798771006,0.00557246060991,G
2014-04-01,1,4,0.663915024353,0.00316616477192,R
2014-04-01,2,4,0.742561909912,0.00874388015539,B
2014-04-01,2,4,0.684045960783,0.00898458177275,C
2014-04-01,2,4,0.727782121551,0.00314205763862,G
2014-04-01,2,4,0.661387515824,0.00264677992291,R
2014-05-01,0,1,0.750954470608,0.00325695125488,B
2014-05-01,0,1,0.662950398589,0.0102916046671,C
2014-05-01,0,1,0.717179204892,0.00606323843122,G
2014-05-01,0,1,0.647214704274,0.00439745528237,R
2014-05-01,0,2,0.81543171678,0.0031072554728,B
2014-05-01,0,2,0.71582518996,0.0100940046358,C
2014-05-01,0,2,0.767281992222,0.00174101379157,G
2014-05-01,0,2,0.70870911878,0.00135499706137,R
2014-05-01,0,3,0.682972405676,0.0021189017004,B
2014-05-01,0,3,0.624397767039,0.00792837532071,C
2014-05-01,0,3,0.65317511346,0.00327388520465,G
2014-05-01,0,3,0.607433894552,0.00187334041515,R
2014-05-01,0,4,0.743423853834,0.00392192541978,B
2014-05-01,0,4,0.661935982483,0.00977595961074,C
2014-05-01,0,4,0.710443825938,0.00151777517776,G
2014-05-01,0,4,0.650767132118,0.00124897346291,R
2014-06-01,0,1,0.743439171231,0.00191247853437,B
2014-06-01,0,1,0.688062320391,0.004124258114,C
2014-06-01,0,1,0.715770531915,0.00220239087404,G
2014-06-01,0,1,0.674228817656,0.0064551860336,R
2014-06-01,0,2,0.787113006241,0.00228119681242,B
2014-06-01,0,2,0.71408952006,0.00630781392135,C
2014-06-01,0,2,0.756530393608,0.00071749952459,G
2014-06-01,0,2,0.700263279095,0.00188966562121,R
2014-06-01,0,3,0.667094289447,0.00107144176404,B
2014-06-01,0,3,0.629214216495,0.00640564689818,C
2014-06-01,0,3,0.652879876733,0.00375827670811,G
2014-06-01,0,3,0.604790780987,0.0063585749669,R
2014-06-01,0,4,0.739602983308,0.00101099167728,B
2014-06-01,0,4,0.67004179039,0.0105490490707,C
2014-06-01,0,4,0.71551001164,0.001197108377,G
2014-06-01,0,4,0.648015372652,0.00211817781471,R
2014-10-01,0,1,0.665651438459,0.00553198513494,B
2014-10-01,0,1,0.602510371009,0.00455854185217,C
2014-10-01,0,1,0.635114293666,0.00245323683904,G
2014-10-01,0,1,0.576698706458,0.00217940378374,R
2014-10-01,0,2,0.687098427994,0.0015797232703,B
2014-10-01,0,2,0.629204893736,0.00819446118742,C
2014-10-01,0,2,0.671498159508,0.00249041382627,G
2014-10-01,0,2,0.615250641944,0.00123945291811,R
2014-10-01,0,3,0.655945232553,0.00107417996105,B
2014-10-01,0,3,0.596589454914,0.00566949312095,C
2014-10-01,0,3,0.647560346666,0.00133476145852,G
2014-10-01,0,3,0.594550172976,0.00357593693568,R
2014-10-01,0,4,0.659606464841,0.000817423882524,B
2014-10-01,0,4,0.609969602389,0.0072281705576,C
2014-10-01,0,4,0.637955296133,0.00216645045709,G
2014-10-01,0,4,0.587095292729,0.0034277953239,R
2014-11-01,0,1,0.641426768382,0.00279913960178,B
2014-11-01,0,1,0.601209080418,0.00602429063589,C
2014-11-01,0,1,0.633965754962,0.00222354790537,G
2014-11-01,0,1,0.573697646502,0.00431249683958,R
2014-11-01,1,1,0.632825241759,0.00708643704097,B
2014-11-01,1,1,0.582348170798,0.00685967281965,C
2014-11-01,1,1,0.622136131043,0.00523873799724,G
2014-11-01,1,1,0.562796943296,0.0072296157339,R
2014-11-01,0,2,0.729283469702,0.00259196804764,B
2014-11-01,0,2,0.656115940788,0.00591604834121,C
2014-11-01,0,2,0.690477338781,0.00609137306818,G
2014-11-01,0,2,0.634704749674,0.00153136113334,R
2014-11-01,1,2,0.723055486571,0.0023482053266,B
2014-11-01,1,2,0.64579754443,0.00499117224925,C
2014-11-01,1,2,0.687450044336,0.00363168544054,G
2014-11-01,1,2,0.632827022938,0.00423890045147,R
2014-11-01,0,3,0.652078185249,0.0022663889942,B
2014-11-01,0,3,0.608029295804,0.00389778954153,C
2014-11-01,0,3,0.648008722527,0.00248317835893,G
2014-11-01,0,3,0.601364146697,0.000621094518125,R
2014-11-01,1,3,0.643644646491,0.00193879764777,B
2014-11-01,1,3,0.593339411276,0.004565150796,C
2014-11-01,1,3,0.640561394122,0.000486889909423,G
2014-11-01,1,3,0.591616554446,0.00328715895232,R
2014-11-01,0,4,0.646175132349,0.0023545016635,B
2014-11-01,0,4,0.59272467402,0.00187974497825,C
2014-11-01,0,4,0.627285882825,0.00240626694295,G
2014-11-01,0,4,0.573685732738,0.00351780697961,R
2014-11-01,1,4,0.644294264901,0.00278929483046,B
2014-11-01,1,4,0.59400248391,0.00202822029294,C
2014-11-01,1,4,0.626714540956,0.00256021691845,G
2014-11-01,1,4,0.572646853082,0.00381275599053,R
2015-02-01,0,1,0.636092863251,0.00254638212487,B
2015-02-01,0,1,0.588261577498,0.0157389280091,C
2015-02-01,0,1,0.633079942614,0.00226918932864,G
2015-02-01,0,1,0.572468579304,0.01349063573,R
2015-02-01,0,2,0.716501984823,0.00118274976921,B
2015-02-01,0,2,0.655390168251,0.0110891116317,C
2015-02-01,0,2,0.706520984717,0.00505514306358,G
2015-02-01,0,2,0.641220005057,0.00505350784043,R
2015-02-01,0,3,0.662838453512,0.000332846330613,B
2015-02-01,0,3,0.608641141819,0.0186258055738,C
2015-02-01,0,3,0.65273334613,0.0108147662621,G
2015-02-01,0,3,0.602325080492,0.00167092550086,R
2015-02-01,0,4,0.670133623263,0.0116024384416,B
2015-02-01,0,4,0.588151857341,0.00141839319542,C
2015-02-01,0,4,0.637013132079,0.00182466070467,G
2015-02-01,0,4,0.583817772681,0.00654102945443,R
2015-03-01,0,1,0.612988903095,0.00550298733592,B
2015-03-01,0,1,0.556169002714,0.0112312768268,C
2015-03-01,0,1,0.615583496524,0.00592694060931,G
2015-03-01,0,1,0.572116194224,0.00258938993998,R
2015-03-01,0,2,0.0,0.0,B
2015-03-01,0,2,0.0,0.0,C
2015-03-01,0,2,0.0,0.0,G
2015-03-01,0,2,0.0,0.0,R
2015-03-01,0,3,0.647236313171,0.00244935933265,B
2015-03-01,0,3,0.586227003516,0.014575446309,C
2015-03-01,0,3,0.644799797523,0.00423658424965,G
2015-03-01,0,3,0.587817325873,0.00267289577801,R
2015-03-01,0,4,0.680245958624,0.00273972900714,B
2015-03-01,0,4,0.606373417012,0.00963345802082,C
2015-03-01,0,4,0.638271902049,0.000690395092589,G
2015-03-01,0,4,0.594045600965,0.00115440575777,R
2015-04-01,0,1,0.611878686557,0.00816905549278,B
2015-04-01,0,1,0.567193374214,0.00685232290282,C
2015-04-01,0,1,0.607099092082,0.00214684212135,G
2015-04-01,0,1,0.57732682843,0.011316342889,R
2015-04-01,0,2,0.726146018926,0.00278818294061,B
2015-04-01,0,2,0.643452429968,0.00788613224104,C
2015-04-01,0,2,0.691234035029,0.00164507779337,G
2015-04-01,0,2,0.631965501088,0.00144932389294,R
2015-04-01,0,3,0.643733000441,0.00174723987191,B
2015-04-01,0,3,0.589290228053,0.0116149233654,C
2015-04-01,0,3,0.652242397791,0.00420285205119,G
2015-04-01,0,3,0.598887148793,0.00235931064874,R
2015-04-01,0,4,0.648931817521,0.00314696194257,B
2015-04-01,0,4,0.593883840849,0.00595183302362,C
2015-04-01,0,4,0.632739977529,0.00230167223803,G
2015-04-01,0,4,0.565324524083,0.00297014162129,R
2015-05-01,0,1,0.62261222268,0.00992972432035,B
2015-05-01,0,1,0.581971742488,0.0054239636526,C
2015-05-01,0,1,0.622368975443,0.00508348215789,G
2015-05-01,0,1,0.560885176209,0.0101388083687,R
2015-05-01,0,2,0.726995147277,0.00131925358243,B
2015-05-01,0,2,0.644479531675,0.00725579343323,C
2015-05-01,0,2,0.684966729182,0.00334493468741,G
2015-05-01,0,2,0.62791909047,0.00125276569166,R
2015-05-01,0,3,0.647907192348,0.00248169651017,B
2015-05-01,0,3,0.602498069587,0.00580584002778,C
2015-05-01,0,3,0.645100709358,0.00327331859613,G
2015-05-01,0,3,0.593640044831,0.0030304841057,R
2015-05-01,0,4,0.648120507074,0.00120484790458,B
2015-05-01,0,4,0.601688834555,0.00721537469804,C
2015-05-01,0,4,0.627587578871,0.00168458029976,G
2015-05-01,0,4,0.567679336755,0.00154490610049,R
2015-10-01,0,1,0.662150703226,0.00318902422918,B
2015-10-01,0,1,0.637542244459,0.00706576540593,C
2015-10-01,0,1,0.672183945941,0.00166136803584,G
2015-10-01,0,1,0.613091815077,0.00208789461569,R
2015-10-01,0,2,0.674796407705,0.0114450595781,B
2015-10-01,0,2,0.636963451187,0.00680750019594,C
2015-10-01,0,2,0.696640649097,0.00913267458425,G
2015-10-01,0,2,0.627060337404,0.00248552514755,R
2015-10-01,0,3,0.627019732275,0.00714825062325,B
2015-10-01,0,3,0.612505023776,0.00771824714755,C
2015-10-01,0,3,0.64972375215,0.00198933732505,G
2015-10-01,0,3,0.597949682055,0.000418882766125,R
2015-10-01,0,4,0.677618478459,0.0133450644001,B
2015-10-01,0,4,0.66630011773,0.0116087870627,C
2015-10-01,0,4,0.677799276234,0.00577259003986,G
2015-10-01,0,4,0.62600383253,0.00358157833317,R
2015-11-01,0,1,0.660821764035,0.00419872308247,B
2015-11-01,0,1,0.607956349673,0.00643860477116,C
2015-11-01,0,1,0.662582483549,0.00291750533668,G
2015-11-01,0,1,0.605922589763,0.00409706629897,R
2015-11-01,1,1,0.64045635534,0.0110873992595,B
2015-11-01,1,1,0.599526998923,0.00668202651519,C
2015-11-01,1,1,0.666074808198,0.015153796279,G
2015-11-01,1,1,0.563009206067,0.0182863428853,R
2015-11-01,0,2,0.691094469528,0.00142874143841,B
2015-11-01,0,2,0.635393447829,0.00851726574021,C
2015-11-01,0,2,0.685289933159,0.00421812871536,G
2015-11-01,0,2,0.614456844926,0.00474088048603,R
2015-11-01,1,2,0.682466585976,0.00478933856263,B
2015-11-01,1,2,0.632066260409,0.0111735843735,C
2015-11-01,1,2,0.676157642756,0.00465952464498,G
2015-11-01,1,2,0.617835160939,0.00596509157199,R
2015-11-01,0,3,0.629483371636,0.00135648590378,B
2015-11-01,0,3,0.59331386543,0.00766725028331,C
2015-11-01,0,3,0.649789833331,0.00248792981582,G
2015-11-01,0,3,0.595351303747,0.00247466526212,R
2015-11-01,1,3,0.62048211255,0.00250020293829,B
2015-11-01,1,3,0.589104306362,0.00600774894263,C
2015-11-01,1,3,0.638370020143,0.00518481378705,G
2015-11-01,1,3,0.592718789535,0.00373422751147,R
2015-11-01,0,4,0.67836307865,0.00196584232831,B
2015-11-01,0,4,0.648775986408,0.00954399804293,C
2015-11-01,0,4,0.671802018917,0.00587131785419,G
2015-11-01,0,4,0.610293117823,0.00924110160646,R
2015-11-01,1,4,0.689180033792,0.0080329056777,B
2015-11-01,1,4,0.656057246287,0.00730268239588,C
2015-11-01,1,4,0.679533191407,0.00356916363648,G
2015-11-01,1,4,0.620425335596,0.00408539115497,R
2015-12-01,0,1,0.659867709863,0.00637399261222,B
2015-12-01,0,1,0.597122966943,0.00952434424169,C
2015-12-01,0,1,0.660585128523,0.00542689631889,G
2015-12-01,0,1,0.605983219559,0.00556971355658,R
2015-12-01,1,1,0.644273584546,0.00275107907947,B
2015-12-01,1,1,0.593122842703,0.0102435986761,C
2015-12-01,1,1,0.668723473292,0.00254147446842,G
2015-12-01,1,1,0.613909790379,0.00321298225009,R
2015-12-01,0,2,0.688165785262,0.00384240014592,B
2015-12-01,0,2,0.584677978012,0.00477789005674,C
2015-12-01,0,2,0.672290089393,0.00252336990732,G
2015-12-01,0,2,0.615888281189,0.0019512950456,R
2015-12-01,1,2,0.679465619769,0.00749620770231,B
2015-12-01,1,2,0.611047863795,0.0102196337263,C
2015-12-01,1,2,0.684406856438,0.00340623413864,G
2015-12-01,1,2,0.610881688329,0.00130165214773,R
2015-12-01,0,3,0.616453304788,0.0110262118308,B
2015-12-01,0,3,0.563869314462,0.00600594375424,C
2015-12-01,0,3,0.635725051484,0.00491326117207,G
2015-12-01,0,3,0.583747346096,0.00714972639275,R
2015-12-01,1,3,0.615711661068,0.00680460537358,B
2015-12-01,1,3,0.58139006566,0.0140412875163,C
2015-12-01,1,3,0.638688775035,0.0032475912146,G
2015-12-01,1,3,0.603073332142,0.0059615073855,R
2015-12-01,0,4,0.694839061541,0.00939594351554,B
2015-12-01,0,4,0.605383259591,0.0210776838094,C
2015-12-01,0,4,0.67298467127,0.00688716470654,G
2015-12-01,0,4,0.598155014138,0.00396771962201,R
2015-12-01,1,4,0.700277535207,0.00560516711447,B
2015-12-01,1,4,0.626527747645,0.0196510879599,C
2015-12-01,1,4,0.688566411056,0.00523240825094,G
2015-12-01,1,4,0.619469512336,0.00728059173824,R
2016-01-01,0,1,0.625316104712,0.00466495397867,B
2016-01-01,0,1,0.594986457349,0.00781802398877,C
2016-01-01,0,1,0.658200914361,0.00149952935226,G
2016-01-01,0,1,0.590190113115,0.00508432385301,R
2016-01-01,0,2,0.681033870403,0.00329050277879,B
2016-01-01,0,2,0.620012788167,0.00681465465953,C
2016-01-01,0,2,0.675650236789,0.00560433072785,G
2016-01-01,0,2,0.614518254358,0.0060817216651,R
2016-01-01,0,3,0.618132493482,0.00344958076033,B
2016-01-01,0,3,0.587438435454,0.00557473176831,C
2016-01-01,0,3,0.641757679167,0.00276406976922,G
2016-01-01,0,3,0.585806636186,0.00460644996657,R
2016-01-01,0,4,0.679228780171,0.00498432313076,B
2016-01-01,0,4,0.63430493457,0.00700655794997,C
2016-01-01,0,4,0.670764011456,0.00278674920311,G
2016-01-01,0,4,0.607525101376,0.00154691066987,R
2016-02-01,0,1,0.639889125406,0.00627285921852,B
2016-02-01,0,1,0.610815507436,0.00725823406272,C
2016-02-01,0,1,0.653618227259,0.00312555959642,G
2016-02-01,0,1,0.596663440727,0.00245590941704,R
2016-02-01,1,1,0.635139267899,0.00409892549574,B
2016-02-01,1,1,0.599877883927,0.00645021744942,C
2016-02-01,1,1,0.654893526516,0.00452394972756,G
2016-02-01,1,1,0.618526047542,0.0044589476402,R
2016-02-01,0,2,0.691109673627,0.00343631892142,B
2016-02-01,0,2,0.621132836786,0.0104031808061,C
2016-02-01,0,2,0.68187614096,0.00182180744013,G
2016-02-01,0,2,0.613542745604,0.00656419030679,R
2016-02-01,1,2,0.683129057412,0.00768562755117,B
2016-02-01,1,2,0.612605433531,0.00773440021827,C
2016-02-01,1,2,0.683976466601,0.00509440690706,G
2016-02-01,1,2,0.62221032384,0.00232477155447,R
2016-02-01,0,3,0.621273109242,0.00340499537194,B
2016-02-01,0,3,0.579723853738,0.00845598440202,C
2016-02-01,0,3,0.645463774328,0.00184246527835,G
2016-02-01,0,3,0.586760235402,0.00282739595409,R
2016-02-01,1,3,0.616280045799,0.00219240127554,B
2016-02-01,1,3,0.590861370046,0.00214258151556,C
2016-02-01,1,3,0.637176260367,0.00128694235603,G
2016-02-01,1,3,0.59046251989,0.00225164240927,R
2016-02-01,2,3,0.629611797254,0.00572168119708,B
2016-02-01,2,3,0.591848104193,0.0057251211819,C
2016-02-01,2,3,0.634388255549,0.00420612321571,G
2016-02-01,2,3,0.588204259365,0.00866509644311,R
2016-02-01,0,4,0.666126620444,0.00671674672193,B
2016-02-01,0,4,0.612315505087,0.00875734775853,C
2016-02-01,0,4,0.660237418642,0.0029433457458,G
2016-02-01,0,4,0.593953984438,0.00218791764942,R
2016-02-01,1,4,0.690598441751,0.00821219380331,B
2016-02-01,1,4,0.62995006762,0.0107474660926,C
2016-02-01,1,4,0.673599229116,0.00487003994414,G
2016-02-01,1,4,0.618874547961,0.005111492605,R
2016-03-01,0,1,0.627902655482,0.00361035774493,B
2016-03-01,0,1,0.602861492303,0.00581788400841,C
2016-03-01,0,1,0.654000998571,0.00422698515164,G
2016-03-01,0,1,0.599305275194,0.00429571455511,R
2016-03-01,1,1,0.629527816993,0.00524861028491,B
2016-03-01,1,1,0.593388600583,0.00715735377766,C
2016-03-01,1,1,0.647905727072,0.0021375523675,G
2016-03-01,1,1,0.590566957598,0.00975210461887,R
2016-03-01,0,2,0.682737382067,0.00350992902442,B
2016-03-01,0,2,0.645543117983,0.0042681716995,C
2016-03-01,0,2,0.682702003502,0.00510375541118,G
2016-03-01,0,2,0.623939757543,0.00287453166609,R
2016-03-01,1,2,0.687974371238,0.00191728548107,B
2016-03-01,1,2,0.616795351025,0.00507897003102,C
2016-03-01,1,2,0.678175846091,0.00269022683388,G
2016-03-01,1,2,0.614104806873,0.00247592902399,R
2016-03-01,0,3,0.613611366097,0.00278779293874,B
2016-03-01,0,3,0.590758410202,0.00515376418158,C
2016-03-01,0,3,0.640248764628,0.00278807004601,G
2016-03-01,0,3,0.585753892432,0.00224911664962,R
2016-03-01,1,3,0.612217619615,0.00286926157366,B
2016-03-01,1,3,0.583157479878,0.00528634727684,C
2016-03-01,1,3,0.632903304399,0.00255386502148,G
2016-03-01,1,3,0.580393810134,0.0025371268631,R
2016-03-01,0,4,0.68629022667,0.00257957765169,B
2016-03-01,0,4,0.6293439276,0.00787237780307,C
2016-03-01,0,4,0.66957121833,0.00370066075877,G
2016-03-01,0,4,0.603774960812,0.00322855436354,R
2016-03-01,1,4,0.684617565349,0.00361050196999,B
2016-03-01,1,4,0.611995647815,0.00966387624021,C
2016-03-01,1,4,0.666998453525,0.00333545132668,G
2016-03-01,1,4,0.602317590093,0.00552803108191,R
2016-04-01,0,1,0.64744039447,0.00248376219165,B
2016-04-01,0,1,0.616737453872,0.00324534233156,C
2016-04-01,0,1,0.666706507216,0.00215310875881,G
2016-04-01,0,1,0.610558750221,0.00265540610882,R
2016-04-01,1,1,0.632288349214,0.00477995126831,B
2016-04-01,1,1,0.600226062151,0.00482857857588,C
2016-04-01,1,1,0.659913400007,0.0072345859536,G
2016-04-01,1,1,0.593674006564,0.00354695747801,R
2016-04-01,0,2,0.698256839827,0.00168004976239,B
2016-04-01,0,2,0.644111356218,0.00534794058881,C
2016-04-01,0,2,0.688832078174,0.00289865748915,G
2016-04-01,0,2,0.629774592267,0.00287844040889,R
2016-04-01,1,2,0.682380970083,0.00560566838932,B
2016-04-01,1,2,0.632630439,0.00811947556217,C
2016-04-01,1,2,0.683834442667,0.00344074103519,G
2016-04-01,1,2,0.620529721451,0.00480257515582,R
2016-04-01,0,3,0.634754976768,0.00195757688039,B
2016-04-01,0,3,0.603704745357,0.00477525934103,C
2016-04-01,0,3,0.642494872497,0.000895605274404,G
2016-04-01,0,3,0.60213212513,0.00308451164773,R
2016-04-01,1,3,0.611644629856,0.00402807579417,B
2016-04-01,1,3,0.647605636478,0.0217329639456,C
2016-04-01,1,3,0.636512112489,0.00484083251379,G
2016-04-01,1,3,0.585307061849,0.00486314088935,R
2016-04-01,0,4,0.693946904524,0.00233650953396,B
2016-04-01,0,4,0.636793202123,0.00591702095212,C
2016-04-01,0,4,0.687955647315,0.00311108002277,G
2016-04-01,0,4,0.614648138461,0.00178063395096,R
2016-04-01,1,4,0.664477151745,0.00291188447672,B
2016-04-01,1,4,0.732629891813,0.0378037425392,C
2016-04-01,1,4,0.666090558759,0.00387953723797,G
2016-04-01,1,4,0.601798095931,0.00610119834157,R
2016-05-01,0,1,0.644672751087,0.00290753733975,B
2016-05-01,0,1,0.620900820633,0.00479498706109,C
2016-05-01,0,1,0.666449736336,0.00280434182531,G
2016-05-01,0,1,0.601801990685,0.00392214465028,R
2016-05-01,0,2,0.691892711714,0.00319908237208,B
2016-05-01,0,2,0.624723164223,0.00710967086631,C
2016-05-01,0,2,0.678245279087,0.00261921464552,G
2016-05-01,0,2,0.623142692527,0.00372298732883,R
2016-05-01,1,2,0.672180359918,0.00259839312946,B
2016-05-01,1,2,0.632090935997,0.00282981839887,C
2016-05-01,1,2,0.678482426357,0.0049320767426,G
2016-05-01,1,2,0.618838275012,0.000618085246726,R
2016-05-01,0,3,0.613133530393,0.00082426273503,B
2016-05-01,0,3,0.582156994383,0.00941222518224,C
2016-05-01,0,3,0.635669443044,0.00415112297304,G
2016-05-01,0,3,0.584902706028,0.00217915525825,R
2016-05-01,1,3,0.611286698506,0.00960910263441,B
2016-05-01,1,3,0.587214250069,0.0028843049074,C
2016-05-01,1,3,0.627524541785,0.00280194572453,G
2016-05-01,1,3,0.58198057074,0.0011972944957,R
2016-05-01,0,4,0.67921190622,0.00409045667087,B
2016-05-01,0,4,0.625619192454,0.00979982499007,C
2016-05-01,0,4,0.677720246105,0.00338009099139,G
2016-05-01,0,4,0.607656584575,0.00181108691843,R
2016-05-01,1,4,0.66475685537,0.000744845791974,B
2016-05-01,1,4,0.627412737522,0.00357887584238,C
2016-05-01,1,4,0.654497643,0.00641334290172,G
2016-05-01,1,4,0.592656256339,0.00266839930464,R
2016-06-01,0,1,0.647249417502,0.00320614524053,B
2016-06-01,0,1,0.597118851224,0.00570409014887,C
2016-06-01,0,1,0.649214614386,0.00135684291484,G
2016-06-01,0,1,0.596332862407,0.002207058556,R
2016-06-01,0,2,0.674899370655,0.00711477154183,B
2016-06-01,0,2,0.626269963066,0.00615513781429,C
2016-06-01,0,2,0.666529480397,0.00320202428167,G
2016-06-01,0,2,0.600598499644,0.00249818268271,R
2016-06-01,0,3,0.595528794654,0.00224835286535,B
2016-06-01,0,3,0.5898863756,0.0012167575315,C
2016-06-01,0,3,0.610995920888,0.00530549809931,G
2016-06-01,0,3,0.568310474776,0.00295131493633,R
2016-06-01,0,4,0.650839978849,0.00688770004398,B
2016-06-01,0,4,0.615975273053,0.00608008551366,C
2016-06-01,0,4,0.643175493973,0.00372393463368,G
2016-06-01,0,4,0.595361553309,0.00253208750635,R
2016-10-01,0,1,0.588522695242,0.00384657682433,B
2016-10-01,0,1,0.845807114291,0.161756179988,C
2016-10-01,0,1,0.596273401094,0.00104346110758,G
